Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos,cluster
2752,Timothy Weah,us USA,"DF,FW",Juventus,it Serie A,24.0,2000.0,30,18,1638,18.2,5,2,7,5,0,0,4,0,3.4,3.4,1.6,5.1,45,56,120,0.38,0.28,2752,us USA,"DF,FW",it Serie A,24.0,2000.0,18.2,5,21,9,42.9,1.15,0.49,0.24,0.56,20.3,0,0,0,3.4,3.4,0.16,1.6,1.6,2752,us USA,"DF,FW",it Serie A,24.0,2000.0,18.2,659,787,83.7,10475,2680,2,1.6,1.2,0.4,19,38,13,6,56,2752,us USA,"DF,FW",it Serie A,24.0,2000.0,18.2,787,703,81,2,2,2,44,75,2,0,1,0,659,3,21,2752,us USA,"DF,FW",it Serie A,24.0,2000.0,18.2,36,1.98,29,2,1,2,2,0,3,0.16,2752,us USA,"DF,FW",it Serie A,24.0,2000.0,18.2,36,19,15,13,8,25,56.0,11,25,4,21,14,50,27,2,2752,us USA,"DF,FW",it Serie A,24.0,2000.0,18.2,977,31,216,394,372,35,977,34,13,38.2,16,47.1,565,3194,1486,45,21,18,26,15,652,120,3383,us USA,"DF,FW",it Serie A,24.0,2000.0,30,1638,55,47.9,18.2,18,76.0,7,12,23.0,2,1.9,28,21,7,0.38,-0.42,24.4,18.9,5.5,0.3,2752,us USA,"DF,FW",it Serie A,24.0,2000.0,18.2,4,0,0,20,14,3,44,14,19,0,0,0,60,19,24,44.2,,,,,,,,DF,4
2753,Adam Webster,eng ENG,DF,Brighton,eng Premier League,29.0,1995.0,14,11,887,9.9,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,8,63,2,0.0,0.08,2753,eng ENG,DF,eng Premier League,29.0,1995.0,9.9,0,5,1,20.0,0.51,0.1,0.0,0.0,10.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2753,eng ENG,DF,eng Premier League,29.0,1995.0,9.9,636,725,87.7,11765,4541,0,0.5,0.3,-0.5,3,64,2,0,63,2753,eng ENG,DF,eng Premier League,29.0,1995.0,9.9,725,650,73,30,0,3,2,0,0,0,0,0,636,2,5,2753,eng ENG,DF,eng Premier League,29.0,1995.0,9.9,14,1.42,10,2,0,2,0,0,4,0.41,2753,eng ENG,DF,eng Premier League,29.0,1995.0,9.9,10,6,5,4,1,14,42.9,8,16,9,7,20,30,41,2,2753,eng ENG,DF,eng Premier League,29.0,1995.0,9.9,824,119,389,399,43,15,824,3,1,33.3,2,66.7,476,2600,1475,8,6,0,5,1,552,2,3384,eng ENG,DF,eng Premier League,29.0,1995.0,14,887,63,25.9,9.9,11,77.0,8,3,14.0,7,2.29,26,11,15,1.52,1.81,19.0,14.3,4.6,0.47,2753,eng ENG,DF,eng Premier League,29.0,1995.0,9.9,1,0,0,7,2,1,2,20,6,0,1,0,35,24,6,80.0,,,,,,,,DF,0
2757,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,de Bundesliga,30.0,1994.0,32,32,2868,31.9,5,9,14,5,0,0,9,1,5.4,5.4,4.7,10.1,65,125,200,0.44,0.32,2757,de GER,"DF,MF",de Bundesliga,30.0,1994.0,31.9,5,43,15,34.9,1.35,0.47,0.12,0.33,14.3,0,0,0,5.4,5.4,0.13,-0.4,-0.4,2757,de GER,"DF,MF",de Bundesliga,30.0,1994.0,31.9,1151,1558,73.9,17209,6937,9,4.7,5.4,4.3,42,74,40,12,125,2757,de GER,"DF,MF",de Bundesliga,30.0,1994.0,31.9,1558,1280,273,7,10,7,78,263,0,0,0,0,1151,5,64,2757,de GER,"DF,MF",de Bundesliga,30.0,1994.0,31.9,87,2.73,73,2,2,3,5,2,13,0.41,2757,de GER,"DF,MF",de Bundesliga,30.0,1994.0,31.9,61,40,19,34,8,56,50.0,28,33,3,30,22,83,61,3,2757,de GER,"DF,MF",de Bundesliga,30.0,1994.0,31.9,1949,60,400,929,641,109,1949,84,35,41.7,41,48.8,990,4219,2131,65,44,13,71,36,1210,200,3388,de GER,"DF,MF",de Bundesliga,30.0,1994.0,32,2868,90,93.7,31.9,32,90.0,30,0,,0,1.5,50,52,-2,-0.06,0.41,44.5,44.2,0.3,0.01,2757,de GER,"DF,MF",de Bundesliga,30.0,1994.0,31.9,9,1,1,30,45,1,78,22,40,0,0,0,152,31,50,38.3,,,,,,,,DF,0
2761,Welington,br BRA,DF,Southampton,eng Premier League,23.0,2001.0,10,6,482,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,11,19,0.0,0.02,2761,br BRA,DF,eng Premier League,23.0,2001.0,5.4,0,3,0,0.0,0.56,0.0,0.0,,31.3,0,0,0,0.0,0.0,0.01,0.0,0.0,2761,br BRA,DF,eng Premier League,23.0,2001.0,5.4,145,186,78.0,2273,695,0,0.1,0.2,-0.1,3,8,5,4,11,2761,br BRA,DF,eng Premier League,23.0,2001.0,5.4,186,147,39,5,0,1,17,28,6,5,0,0,145,0,8,2761,br BRA,DF,eng Premier League,23.0,2001.0,5.4,7,1.31,6,1,0,0,0,0,1,0.19,2761,br BRA,DF,eng Premier League,23.0,2001.0,5.4,21,9,15,5,1,19,63.2,7,5,1,4,7,28,36,0,2761,br BRA,DF,eng Premier League,23.0,2001.0,5.4,276,31,113,102,64,3,276,9,5,55.6,3,33.3,100,389,197,5,4,1,9,4,120,19,3393,br BRA,DF,eng Premier League,23.0,2001.0,10,482,48,14.1,5.4,6,73.0,2,4,11.0,3,0.6,4,10,-6,-1.12,0.53,3.0,11.6,-8.6,-1.61,2761,br BRA,DF,eng Premier League,23.0,2001.0,5.4,1,0,0,6,8,1,17,7,9,0,1,0,21,5,4,55.6,,,,,,,,DF,1
2764,Ben White,eng ENG,DF,Arsenal,eng Premier League,26.0,1997.0,17,13,1198,13.3,0,2,2,0,0,0,2,0,0.5,0.5,1.4,1.8,23,59,42,0.15,0.14,2764,eng ENG,DF,eng Premier League,26.0,1997.0,13.3,0,9,2,22.2,0.68,0.15,0.0,0.0,19.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,2764,eng ENG,DF,eng Premier League,26.0,1997.0,13.3,580,692,83.8,9173,2998,2,1.4,1.4,0.6,10,55,11,2,59,2764,eng ENG,DF,eng Premier League,26.0,1997.0,13.3,692,583,107,20,1,7,17,83,0,0,0,0,580,2,7,2764,eng ENG,DF,eng Premier League,26.0,1997.0,13.3,23,1.73,22,1,0,0,0,0,2,0.15,2764,eng ENG,DF,eng Premier League,26.0,1997.0,13.3,20,14,10,4,6,38,42.1,22,10,8,2,16,36,44,0,2764,eng ENG,DF,eng Premier League,26.0,1997.0,13.3,813,55,214,367,238,28,813,6,0,0.0,5,83.3,394,1617,953,23,16,4,10,6,494,42,3398,eng ENG,DF,eng Premier League,26.0,1997.0,17,1198,70,35.0,13.3,13,86.0,10,4,19.0,3,1.47,20,13,7,0.53,-0.61,18.9,16.2,2.7,0.21,2764,eng ENG,DF,eng Premier League,26.0,1997.0,13.3,2,0,0,10,5,1,17,16,14,0,0,0,37,18,9,66.7,,,,,,,,DF,4
2765,Silvan Widmer,ch SUI,DF,Mainz 05,de Bundesliga,31.0,1993.0,27,3,504,5.6,0,1,1,0,0,0,3,0,0.3,0.3,0.4,0.7,3,23,36,0.18,0.13,2765,ch SUI,DF,de Bundesliga,31.0,1993.0,5.6,0,3,1,33.3,0.54,0.18,0.0,0.0,12.9,0,0,0,0.3,0.3,0.11,-0.3,-0.3,2765,ch SUI,DF,de Bundesliga,31.0,1993.0,5.6,208,281,74.0,3639,1198,1,0.4,0.5,0.6,2,15,6,2,23,2765,ch SUI,DF,de Bundesliga,31.0,1993.0,5.6,281,224,56,1,0,0,12,55,0,0,0,0,208,1,4,2765,ch SUI,DF,de Bundesliga,31.0,1993.0,5.6,10,1.78,7,2,0,1,0,0,2,0.36,2765,ch SUI,DF,de Bundesliga,31.0,1993.0,5.6,11,5,3,6,2,12,66.7,4,7,1,6,5,16,27,0,2765,ch SUI,DF,de Bundesliga,31.0,1993.0,5.6,363,26,101,145,119,12,363,4,0,0.0,4,100.0,146,478,112,3,3,1,8,3,190,36,3400,ch SUI,DF,de Bundesliga,31.0,1993.0,27,504,19,16.5,5.6,3,73.0,0,24,12.0,6,1.48,5,7,-2,-0.36,-0.85,7.4,8.2,-0.8,-0.15,2765,ch SUI,DF,de Bundesliga,31.0,1993.0,5.6,3,0,0,5,4,2,12,5,5,0,0,0,16,12,14,46.2,,,,,,,,DF,1
2766,Mats Wieffer,nl NED,"DF,MF",Brighton,eng Premier League,24.0,1999.0,25,10,1015,11.3,1,3,4,1,0,0,6,0,0.8,0.8,1.6,2.4,18,62,23,0.35,0.21,2766,nl NED,"DF,MF",eng Premier League,24.0,1999.0,11.3,1,9,4,44.4,0.8,0.35,0.11,0.25,13.2,0,0,0,0.8,0.8,0.08,0.2,0.2,2766,nl NED,"DF,MF",eng Premier League,24.0,1999.0,11.3,594,698,85.1,9762,2650,3,1.6,1.0,1.4,16,53,9,2,62,2766,nl NED,"DF,MF",eng Premier League,24.0,1999.0,11.3,698,647,49,13,0,1,13,36,0,0,0,0,594,2,14,2766,nl NED,"DF,MF",eng Premier League,24.0,1999.0,11.3,32,2.83,28,0,0,2,2,0,6,0.53,2766,nl NED,"DF,MF",eng Premier League,24.0,1999.0,11.3,58,34,27,27,4,47,68.1,15,18,2,16,17,75,28,3,2766,nl NED,"DF,MF",eng Premier League,24.0,1999.0,11.3,867,55,223,450,206,22,867,15,7,46.7,7,46.7,483,2351,1051,18,20,1,19,9,533,23,3401,nl NED,"DF,MF",eng Premier League,24.0,1999.0,25,1015,41,29.7,11.3,10,79.0,5,15,15.0,3,1.6,25,22,3,0.27,0.12,17.5,19.1,-1.6,-0.15,2766,nl NED,"DF,MF",eng Premier League,24.0,1999.0,11.3,6,0,0,23,10,1,13,17,34,1,1,0,68,32,25,56.1,,,,,,,,DF,4
2767,Mateusz Wieteska,pl POL,DF,Cagliari,it Serie A,27.0,1997.0,5,1,184,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,1,5,0,0.0,0.18,2767,pl POL,DF,it Serie A,27.0,1997.0,2.0,0,1,0,0.0,0.49,0.0,0.0,,8.1,0,0,0,0.2,0.2,0.21,-0.2,-0.2,2767,pl POL,DF,it Serie A,27.0,1997.0,2.0,82,95,86.3,1672,723,0,0.2,0.2,-0.2,1,3,1,0,5,2767,pl POL,DF,it Serie A,27.0,1997.0,2.0,95,93,2,2,0,0,0,0,0,0,0,0,82,0,1,2767,pl POL,DF,it Serie A,27.0,1997.0,2.0,2,0.97,1,0,0,0,0,1,0,0.0,2767,pl POL,DF,it Serie A,27.0,1997.0,2.0,1,0,0,1,0,1,100.0,0,3,2,1,7,8,6,0,2767,pl POL,DF,it Serie A,27.0,1997.0,2.0,116,18,64,51,2,2,116,0,0,,0,,69,426,205,1,0,0,1,0,70,0,3402,pl POL,DF,it Serie A,27.0,1997.0,5,184,37,5.4,2.0,1,90.0,1,4,24.0,13,0.6,2,3,-1,-0.49,-0.07,2.4,4.5,-2.1,-1.0,2767,pl POL,DF,it Serie A,27.0,1997.0,2.0,1,0,0,4,0,0,0,7,0,0,1,0,11,2,7,22.2,,,,,,,,DF,1
2768,Caleb Wiley,us USA,"DF,MF",Strasbourg,fr Ligue 1,19.0,2004.0,6,3,266,3.0,0,1,1,0,0,0,1,0,0.0,0.0,0.7,0.7,3,7,9,0.34,0.24,2768,us USA,"DF,MF",fr Ligue 1,19.0,2004.0,3.0,0,1,0,0.0,0.34,0.0,0.0,,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0,2768,us USA,"DF,MF",fr Ligue 1,19.0,2004.0,3.0,97,123,78.9,1476,602,1,0.7,0.3,0.3,2,2,3,2,7,2768,us USA,"DF,MF",fr Ligue 1,19.0,2004.0,3.0,123,100,22,2,1,2,7,20,0,0,0,0,97,1,4,2768,us USA,"DF,MF",fr Ligue 1,19.0,2004.0,3.0,4,1.35,3,0,0,0,1,0,1,0.34,2768,us USA,"DF,MF",fr Ligue 1,19.0,2004.0,3.0,1,0,0,1,0,1,0.0,1,3,1,2,4,5,5,0,2768,us USA,"DF,MF",fr Ligue 1,19.0,2004.0,3.0,149,7,56,59,35,4,149,1,0,0.0,1,100.0,70,337,144,3,2,0,7,4,90,9,3403,us USA,"DF,MF",fr Ligue 1,19.0,2004.0,6,266,44,8.7,3.0,3,71.0,0,3,18.0,0,0.67,6,7,-1,-0.34,-0.76,2.7,5.4,-2.7,-0.9,2768,us USA,"DF,MF",fr Ligue 1,19.0,2004.0,3.0,1,0,0,2,2,0,7,4,0,0,0,0,17,0,4,0.0,,,,,,,,DF,1
2770,Neco Williams,wls WAL,DF,Nott'ham Forest,eng Premier League,23.0,2001.0,35,28,2594,28.8,1,3,4,1,0,0,7,0,2.3,2.3,1.6,3.9,68,89,103,0.14,0.13,2770,wls WAL,DF,eng Premier League,23.0,2001.0,28.8,1,37,7,18.9,1.28,0.24,0.03,0.14,20.2,1,0,0,2.3,2.3,0.06,-1.3,-1.3,2770,wls WAL,DF,eng Premier League,23.0,2001.0,28.8,843,1116,75.5,12607,5011,3,1.6,1.5,1.4,18,69,22,10,89,2770,wls WAL,DF,eng Premier League,23.0,2001.0,28.8,1116,888,224,19,1,4,59,203,2,0,2,0,843,4,31,2770,wls WAL,DF,eng Premier League,23.0,2001.0,28.8,51,1.77,37,6,0,5,3,0,6,0.21,2770,wls WAL,DF,eng Premier League,23.0,2001.0,28.8,90,57,63,19,8,86,61.6,33,42,10,32,31,121,137,3,2770,wls WAL,DF,eng Premier League,23.0,2001.0,28.8,1565,155,558,574,453,45,1565,46,18,39.1,19,41.3,650,3952,2169,68,28,16,36,21,744,103,3406,wls WAL,DF,eng Premier League,23.0,2001.0,35,2594,74,75.8,28.8,28,88.0,23,7,17.0,3,1.77,47,31,16,0.56,0.99,35.1,37.5,-2.4,-0.08,2770,wls WAL,DF,eng Premier League,23.0,2001.0,28.8,7,0,0,24,43,2,59,31,57,0,0,0,110,40,30,57.1,,,,,,,,DF,0
2783,Axel Witsel,be BEL,DF,Atlético Madrid,es La Liga,35.0,1989.0,14,9,852,9.5,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.6,2,21,1,0.11,0.06,2783,be BEL,DF,es La Liga,35.0,1989.0,9.5,0,1,0,0.0,0.11,0.0,0.0,,10.1,0,0,0,0.0,0.0,0.03,0.0,0.0,2783,be BEL,DF,es La Liga,35.0,1989.0,9.5,494,545,90.6,8980,3351,1,0.5,0.7,0.5,2,17,0,0,21,2783,be BEL,DF,es La Liga,35.0,1989.0,9.5,545,525,19,15,0,2,0,1,0,0,0,0,494,1,1,2783,be BEL,DF,es La Liga,35.0,1989.0,9.5,4,0.42,2,0,1,0,1,0,2,0.21,2783,be BEL,DF,es La Liga,35.0,1989.0,9.5,16,12,4,10,2,14,85.7,2,15,8,7,11,27,34,1,2783,be BEL,DF,es La Liga,35.0,1989.0,9.5,645,82,325,306,16,4,645,2,1,50.0,1,50.0,405,2146,1194,2,3,1,9,0,418,1,3421,be BEL,DF,es La Liga,35.0,1989.0,14,852,61,24.9,9.5,9,85.0,8,5,17.0,24,2.07,18,8,10,1.06,0.08,16.5,11.5,5.1,0.54,2783,be BEL,DF,es La Liga,35.0,1989.0,9.5,1,0,0,4,5,1,0,11,12,0,0,0,32,23,16,59.0,,,,,,,,DF,4
2784,Maximilian Wittek,de GER,DF,Bochum,de Bundesliga,28.0,1995.0,33,32,2706,30.1,0,0,0,0,0,0,8,0,1.4,1.4,4.4,5.7,47,141,83,0.0,0.19,2784,de GER,DF,de Bundesliga,28.0,1995.0,30.1,0,41,7,17.1,1.36,0.23,0.0,0.0,26.4,7,0,0,1.4,1.4,0.03,-1.4,-1.4,2784,de GER,DF,de Bundesliga,28.0,1995.0,30.1,1077,1525,70.6,20095,8995,0,4.4,6.2,-4.4,46,114,37,18,141,2784,de GER,DF,de Bundesliga,28.0,1995.0,30.1,1525,1105,415,64,8,6,164,279,72,44,24,0,1077,5,39,2784,de GER,DF,de Bundesliga,28.0,1995.0,30.1,100,3.33,62,28,1,5,4,0,6,0.2,2784,de GER,DF,de Bundesliga,28.0,1995.0,30.1,65,42,40,19,6,54,70.4,16,54,8,46,27,92,89,3,2784,de GER,DF,de Bundesliga,28.0,1995.0,30.1,1882,105,510,877,512,20,1882,30,12,40.0,14,46.7,769,3496,1783,47,43,7,38,12,860,83,3422,de GER,DF,de Bundesliga,28.0,1995.0,33,2706,82,88.4,30.1,32,84.0,21,1,13.0,0,0.67,27,64,-37,-1.23,-1.99,34.6,55.2,-20.6,-0.69,2784,de GER,DF,de Bundesliga,28.0,1995.0,30.1,8,0,0,34,34,0,164,27,42,0,0,0,115,23,23,50.0,,,,,,,,DF,3
2785,Marius Wolf,de GER,DF,Augsburg,de Bundesliga,29.0,1995.0,32,28,2144,23.8,1,3,4,1,0,0,2,0,0.7,0.7,3.2,3.9,36,117,95,0.17,0.16,2785,de GER,DF,de Bundesliga,29.0,1995.0,23.8,1,12,2,16.7,0.5,0.08,0.08,0.5,18.4,1,0,0,0.7,0.7,0.06,0.3,0.3,2785,de GER,DF,de Bundesliga,29.0,1995.0,23.8,826,1205,68.5,14566,6535,3,3.2,4.4,-0.2,45,76,25,13,117,2785,de GER,DF,de Bundesliga,29.0,1995.0,23.8,1205,871,322,44,3,3,115,236,38,15,15,1,826,12,46,2785,de GER,DF,de Bundesliga,29.0,1995.0,23.8,80,3.36,53,17,6,1,3,0,6,0.25,2785,de GER,DF,de Bundesliga,29.0,1995.0,23.8,27,16,13,11,3,43,37.2,27,29,5,24,24,51,51,1,2785,de GER,DF,de Bundesliga,29.0,1995.0,23.8,1427,54,302,599,544,46,1427,43,19,44.2,22,51.2,627,2489,1362,36,19,8,25,16,769,95,3423,de GER,DF,de Bundesliga,29.0,1995.0,32,2144,67,70.1,23.8,28,74.0,5,4,21.0,0,1.34,21,32,-11,-0.46,0.03,21.6,30.1,-8.5,-0.36,2785,de GER,DF,de Bundesliga,29.0,1995.0,23.8,2,0,0,19,14,4,115,24,16,0,0,0,82,8,8,50.0,,,,,,,,DF,0
2789,Nathan Wood-Gordon,eng ENG,DF,Southampton,eng Premier League,22.0,2002.0,11,9,773,8.6,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,2,17,0,0.0,0.03,2789,eng ENG,DF,eng Premier League,22.0,2002.0,8.6,0,2,0,0.0,0.23,0.0,0.0,,5.9,0,0,0,0.2,0.2,0.12,-0.2,-0.2,2789,eng ENG,DF,eng Premier League,22.0,2002.0,8.6,444,476,93.3,7532,1915,0,0.0,0.0,0.0,1,11,0,0,17,2789,eng ENG,DF,eng Premier League,22.0,2002.0,8.6,476,465,10,4,0,0,3,1,0,0,0,0,444,1,1,2789,eng ENG,DF,eng Premier League,22.0,2002.0,8.6,3,0.35,3,0,0,0,0,0,0,0.0,2789,eng ENG,DF,eng Premier League,22.0,2002.0,8.6,14,8,8,5,1,11,72.7,3,9,6,3,5,19,39,2,2789,eng ENG,DF,eng Premier League,22.0,2002.0,8.6,564,75,282,255,28,3,564,6,4,66.7,1,16.7,313,1352,535,2,6,0,5,1,419,0,3427,eng ENG,DF,eng Premier League,22.0,2002.0,11,773,70,22.6,8.6,9,77.0,6,2,42.0,14,0.09,3,20,-17,-1.98,-0.52,6.1,21.1,-15.0,-1.75,2789,eng ENG,DF,eng Premier League,22.0,2002.0,8.6,2,0,0,9,4,0,3,5,8,0,0,0,20,15,8,65.2,,,,,,,,DF,4
2790,Christopher Wooh,cm CMR,DF,Rennes,fr Ligue 1,22.0,2001.0,20,17,1456,16.2,0,0,0,0,0,0,6,1,1.3,1.3,0.1,1.4,14,59,2,0.0,0.09,2790,cm CMR,DF,fr Ligue 1,22.0,2001.0,16.2,0,10,4,40.0,0.62,0.25,0.0,0.0,9.2,0,0,0,1.3,1.3,0.13,-1.3,-1.3,2790,cm CMR,DF,fr Ligue 1,22.0,2001.0,16.2,749,860,87.1,14386,5490,0,0.1,0.3,-0.1,2,51,2,0,59,2790,cm CMR,DF,fr Ligue 1,22.0,2001.0,16.2,860,822,35,27,0,2,0,1,0,0,0,0,749,3,5,2790,cm CMR,DF,fr Ligue 1,22.0,2001.0,16.2,16,0.99,10,1,0,2,3,0,1,0.06,2790,cm CMR,DF,fr Ligue 1,22.0,2001.0,16.2,36,19,21,13,2,27,66.7,9,22,8,14,23,59,63,0,2790,cm CMR,DF,fr Ligue 1,22.0,2001.0,16.2,1028,118,477,516,45,13,1028,12,7,58.3,4,33.3,558,2873,1657,14,6,0,12,4,695,2,3428,cm CMR,DF,fr Ligue 1,22.0,2001.0,20,1456,73,47.6,16.2,17,84.0,13,3,8.0,11,1.15,21,23,-2,-0.12,-0.29,22.5,22.7,-0.2,-0.01,2790,cm CMR,DF,fr Ligue 1,22.0,2001.0,16.2,6,1,0,33,8,0,0,23,19,0,1,1,53,42,18,70.0,,,,,,,,DF,0
2791,Luke Woolfenden,eng ENG,DF,Ipswich Town,eng Premier League,25.0,1998.0,15,12,1187,13.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,7,15,0,0.0,0.0,2791,eng ENG,DF,eng Premier League,25.0,1998.0,13.2,0,1,0,0.0,0.08,0.0,0.0,,12.9,0,0,0,0.0,0.0,0.03,0.0,0.0,2791,eng ENG,DF,eng Premier League,25.0,1998.0,13.2,496,562,88.3,9196,3071,0,0.0,0.0,0.0,0,31,0,0,15,2791,eng ENG,DF,eng Premier League,25.0,1998.0,13.2,562,547,13,9,0,2,0,1,0,0,0,0,496,2,2,2791,eng ENG,DF,eng Premier League,25.0,1998.0,13.2,2,0.15,2,0,0,0,0,0,0,0.0,2791,eng ENG,DF,eng Premier League,25.0,1998.0,13.2,9,6,5,4,0,5,40.0,3,21,14,7,19,28,76,0,2791,eng ENG,DF,eng Premier League,25.0,1998.0,13.2,694,147,407,278,9,3,694,0,0,,0,,368,2118,1249,7,3,0,4,0,442,0,3429,eng ENG,DF,eng Premier League,25.0,1998.0,15,1187,79,34.7,13.2,12,90.0,11,3,36.0,13,0.47,12,28,-16,-1.21,0.0,9.2,25.7,-16.5,-1.25,2791,eng ENG,DF,eng Premier League,25.0,1998.0,13.2,2,0,0,5,2,1,0,19,6,0,0,0,38,15,15,50.0,,,,,,,,DF,4
2801,Leny Yoro,fr FRA,DF,Manchester Utd,eng Premier League,18.0,2005.0,21,12,1165,12.9,0,0,0,0,0,0,5,0,0.7,0.7,0.1,0.8,19,52,4,0.0,0.06,2801,fr FRA,DF,eng Premier League,18.0,2005.0,12.9,0,5,1,20.0,0.39,0.08,0.0,0.0,8.6,0,0,0,0.7,0.7,0.15,-0.7,-0.7,2801,fr FRA,DF,eng Premier League,18.0,2005.0,12.9,708,766,92.4,11513,3678,0,0.1,0.2,-0.1,2,44,5,1,52,2801,fr FRA,DF,eng Premier League,18.0,2005.0,12.9,766,745,20,9,2,1,1,7,0,0,0,0,708,1,5,2801,fr FRA,DF,eng Premier League,18.0,2005.0,12.9,9,0.7,6,0,0,2,0,1,0,0.0,2801,fr FRA,DF,eng Premier League,18.0,2005.0,12.9,29,11,19,9,1,19,68.4,6,5,3,2,18,47,43,0,2801,fr FRA,DF,eng Premier League,18.0,2005.0,12.9,894,87,413,414,70,13,894,4,2,50.0,2,50.0,614,3173,1765,19,13,1,3,4,656,4,3445,fr FRA,DF,eng Premier League,18.0,2005.0,21,1165,55,34.1,12.9,12,78.0,5,9,26.0,0,0.81,17,24,-7,-0.54,-0.42,18.1,19.4,-1.3,-0.1,2801,fr FRA,DF,eng Premier League,18.0,2005.0,12.9,5,0,0,9,2,1,1,18,11,0,0,0,46,16,16,50.0,,,,,,,,DF,4
